entry_id,user_id,entry_date,journal_text,sentiment_score,primary_emotion,mood_category,consecutive_low_days,spiral_flag,department,year_of_study
230,student_010,2026-02-02,Weather was nice but I stayed in and rested.,-0.04,neutral,Neutral,0,False,Science,3
231,student_010,2026-02-03,Weather was nice but I stayed in and rested.,0.03,neutral,Neutral,0,False,Science,3
232,student_010,2026-02-05,"Today's lecture was awesome, finally understood the concept!",0.63,gratitude,Positive,0,False,Science,3
233,student_010,2026-02-06,Weather was nice but I stayed in and rested.,0.11,neutral,Neutral,0,False,Science,3
234,student_010,2026-02-07,Studied for a while in the library.,0.12,neutral,Neutral,0,False,Science,3
235,student_010,2026-02-08,Weather was nice but I stayed in and rested.,0.09,neutral,Neutral,0,False,Science,3
236,student_010,2026-02-09,"Scored well in the mid-sem exam, feeling really good!",0.78,gratitude,Positive,0,False,Science,3
237,student_010,2026-02-10,"Got rejected from the internship I wanted, feeling demotivated. Mess ka khana kharab tha.",-0.62,overwhelm,Negative,1,False,Science,3
238,student_010,2026-02-11,"Got rejected from the internship I wanted, feeling demotivated. Mess ka khana kharab tha.",-0.9,anger,Negative,2,False,Science,3
239,student_010,2026-02-12,Went to lectures and came back to the hostel. Mess ka khana kharab tha.,-0.04,neutral,Neutral,0,False,Science,3
240,student_010,2026-02-13,Weather was nice but I stayed in and rested. Ghar ki yaad aa rahi hai.,-0.06,neutral,Neutral,0,False,Science,3
241,student_010,2026-02-14,Attended classes and submitted the assignment on time. Mess ka khana kharab tha.,0.36,neutral,Neutral,0,False,Science,3
242,student_010,2026-02-15,Weather was nice but I stayed in and rested. Mess ka khana kharab tha.,-0.01,neutral,Neutral,0,False,Science,3
243,student_010,2026-02-16,My roommate helped me a lot with the assignment. Mess ka khana kharab tha.,0.87,joy,Positive,0,False,Science,3
244,student_010,2026-02-17,"I'm really scared about the upcoming exams, nothing is making sense.",-0.65,sadness,Negative,1,False,Science,3
245,student_010,2026-02-18,My roommate helped me a lot with the assignment.,0.58,hope,Positive,0,False,Science,3
246,student_010,2026-02-19,"Couldn't concentrate at all today, everything feels overwhelming. Mess ka khana kharab tha.",-0.75,anger,Negative,1,False,Science,3
247,student_010,2026-02-20,Studied for a while in the library.,0.25,neutral,Neutral,0,False,Science,3
248,student_010,2026-02-21,The mess food was average today. Ghar ki yaad aa rahi hai.,0.2,neutral,Neutral,0,False,Science,3
249,student_010,2026-02-22,"Had a great time with friends at the canteen, ate vada pav and laughed a lot. Mess ka khana kharab tha.",0.65,gratitude,Positive,0,False,Science,3
250,student_010,2026-02-23,Weather was nice but I stayed in and rested. Ghar ki yaad aa rahi hai.,0.2,neutral,Neutral,0,False,Science,3
251,student_010,2026-02-24,My roommate helped me a lot with the assignment.,0.82,hope,Positive,0,False,Science,3
252,student_010,2026-02-25,My roommate helped me a lot with the assignment. Mess ka khana kharab tha.,0.66,hope,Positive,0,False,Science,3
253,student_010,2026-02-26,"Got selected for the college fest team, super excited!",0.7,joy,Positive,0,False,Science,3
254,student_010,2026-02-27,"Couldn't concentrate at all today, everything feels overwhelming.",-0.4,gratitude,Negative,1,False,Science,3
255,student_010,2026-03-01,Attended classes and submitted the assignment on time. Mess ka khana kharab tha.,0.07,neutral,Neutral,0,False,Science,3
256,student_010,2026-03-02,"Couldn't concentrate at all today, everything feels overwhelming.",-0.64,anger,Negative,1,False,Science,3
257,student_011,2026-02-01,"Today's lecture was awesome, finally understood the concept!",0.81,joy,Positive,0,False,Science,1
258,student_011,2026-02-02,"Just a normal day, nothing special happened. Ghar ki yaad aa rahi hai.",0.36,neutral,Neutral,0,False,Science,1
259,student_011,2026-02-03,"Had a great time with friends at the canteen, ate vada pav and laughed a lot.",0.76,gratitude,Positive,0,False,Science,1
260,student_011,2026-02-04,Had a productive study session in the library.,0.44,joy,Positive,0,False,Science,1
261,student_011,2026-02-05,"Had a great time with friends at the canteen, ate vada pav and laughed a lot.",0.47,joy,Positive,0,False,Science,1
262,student_011,2026-02-06,Weather was nice but I stayed in and rested.,0.29,neutral,Neutral,0,False,Science,1
263,student_011,2026-02-07,"Had a great time with friends at the canteen, ate vada pav and laughed a lot.",0.46,hope,Positive,0,False,Science,1
264,student_011,2026-02-08,Attended classes and submitted the assignment on time. Mess ka khana kharab tha.,0.07,neutral,Neutral,0,False,Science,1
265,student_011,2026-02-09,Made solid progress in placement preparation today. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.,0.88,joy,Positive,0,False,Science,1
266,student_011,2026-02-10,Had a productive study session in the library.,0.72,joy,Positive,0,False,Science,1
267,student_011,2026-02-11,"Got selected for the college fest team, super excited!",0.55,hope,Positive,0,False,Science,1
268,student_011,2026-02-12,The mess food was average today. Ghar ki yaad aa rahi hai.,0.01,neutral,Neutral,0,False,Science,1
269,student_011,2026-02-13,Made solid progress in placement preparation today.,0.5,gratitude,Positive,0,False,Science,1
270,student_011,2026-02-14,Had a productive study session in the library.,0.9,gratitude,Positive,0,False,Science,1
271,student_011,2026-02-15,Attended classes and submitted the assignment on time. Mess ka khana kharab tha.,-0.15,neutral,Neutral,0,False,Science,1
272,student_011,2026-02-16,"Got selected for the college fest team, super excited! Ghar ki yaad aa rahi hai.",0.61,joy,Positive,0,False,Science,1
273,student_011,2026-02-17,Went to lectures and came back to the hostel. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.,0.34,neutral,Neutral,0,False,Science,1
274,student_011,2026-02-18,"Had a great time with friends at the canteen, ate vada pav and laughed a lot. Ghar ki yaad aa rahi hai.",0.95,joy,Positive,0,False,Science,1
275,student_011,2026-02-19,Attended classes and submitted the assignment on time.,0.03,neutral,Neutral,0,False,Science,1
276,student_011,2026-02-20,"Scored well in the mid-sem exam, feeling really good!",0.45,gratitude,Positive,0,False,Science,1
277,student_011,2026-02-21,Made solid progress in placement preparation today. Mess ka khana kharab tha.,0.81,gratitude,Positive,0,False,Science,1
278,student_011,2026-02-22,Studied for a while in the library. Mess ka khana kharab tha.,0.03,neutral,Neutral,0,False,Science,1
279,student_011,2026-02-23,Studied for a while in the library.,0.23,neutral,Neutral,0,False,Science,1
280,student_011,2026-02-24,Attended classes and submitted the assignment on time.,0.35,neutral,Neutral,0,False,Science,1
281,student_011,2026-02-25,"Just a normal day, nothing special happened.",0.26,neutral,Neutral,0,False,Science,1
282,student_011,2026-02-26,Attended classes and submitted the assignment on time. Mess ka khana kharab tha.,0.02,neutral,Neutral,0,False,Science,1
283,student_011,2026-02-27,My roommate helped me a lot with the assignment. Ghar ki yaad aa rahi hai.,0.69,hope,Positive,0,False,Science,1
284,student_011,2026-02-28,Had a productive study session in the library.,0.92,joy,Positive,0,False,Science,1
285,student_011,2026-03-01,Went to lectures and came back to the hostel.,-0.04,neutral,Neutral,0,False,Science,1
286,student_012,2026-02-01,"Got selected for the college fest team, super excited! Ghar ki yaad aa rahi hai.",0.95,joy,Positive,0,False,Business,4
287,student_012,2026-02-02,Made solid progress in placement preparation today. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.,0.49,gratitude,Positive,0,False,Business,4
288,student_012,2026-02-03,Had a productive study session in the library.,0.91,joy,Positive,0,False,Business,4
289,student_012,2026-02-04,Studied for a while in the library. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.,0.36,neutral,Neutral,0,False,Business,4
290,student_012,2026-02-05,Had a productive study session in the library. Mess ka khana kharab tha.,0.72,joy,Positive,0,False,Business,4
291,student_012,2026-02-06,The mess food was average today.,0.03,neutral,Neutral,0,False,Business,4
292,student_012,2026-02-07,Weather was nice but I stayed in and rested. Ghar ki yaad aa rahi hai.,0.06,neutral,Neutral,0,False,Business,4
293,student_012,2026-02-08,"Professor scolded me in front of the whole class, felt really bad.",-0.57,anger,Negative,1,False,Business,4
294,student_012,2026-02-09,Made solid progress in placement preparation today.,0.76,hope,Positive,0,False,Business,4
295,student_012,2026-02-10,"Today's lecture was awesome, finally understood the concept! Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.",0.79,hope,Positive,0,False,Business,4
296,student_012,2026-02-11,"Today's lecture was awesome, finally understood the concept! Mess ka khana kharab tha.",0.6,joy,Positive,0,False,Business,4
297,student_012,2026-02-12,Made solid progress in placement preparation today.,0.46,gratitude,Positive,0,False,Business,4
298,student_012,2026-02-13,"Professor scolded me in front of the whole class, felt really bad. Mess ka khana kharab tha.",-0.48,fear,Negative,1,False,Business,4
299,student_012,2026-02-14,Attended classes and submitted the assignment on time. Ghar ki yaad aa rahi hai.,-0.04,neutral,Neutral,0,False,Business,4
300,student_012,2026-02-15,Made solid progress in placement preparation today. Mess ka khana kharab tha.,0.83,gratitude,Positive,0,False,Business,4
301,student_012,2026-02-16,Went to lectures and came back to the hostel. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.,-0.02,neutral,Neutral,0,False,Business,4
302,student_012,2026-02-17,The mess food was terrible and now my stomach is upset.,-0.46,hope,Negative,1,False,Business,4
303,student_012,2026-02-18,The mess food was average today. Mess ka khana kharab tha.,0.38,neutral,Neutral,0,False,Business,4
304,student_012,2026-02-19,"There was a power cut the whole night, couldn't finish the assignment. Mess ka khana kharab tha.",-0.48,anxiety,Negative,1,False,Business,4
305,student_012,2026-02-21,Weather was nice but I stayed in and rested. Ghar ki yaad aa rahi hai.,0.24,neutral,Neutral,0,False,Business,4
306,student_012,2026-02-22,"Got selected for the college fest team, super excited! Mess ka khana kharab tha.",0.84,joy,Positive,0,False,Business,4
307,student_012,2026-02-23,"Got selected for the college fest team, super excited! Mess ka khana kharab tha.",0.61,hope,Positive,0,False,Business,4
308,student_012,2026-02-24,My roommate helped me a lot with the assignment.,0.63,gratitude,Positive,0,False,Business,4
309,student_012,2026-02-25,"Just a normal day, nothing special happened. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.",0.2,neutral,Neutral,0,False,Business,4
310,student_012,2026-02-26,"Got selected for the college fest team, super excited!",0.81,joy,Positive,0,False,Business,4
311,student_012,2026-02-28,Went to lectures and came back to the hostel. Ghar ki yaad aa rahi hai.,0.02,neutral,Neutral,0,False,Business,4
312,student_012,2026-03-01,Studied for a while in the library.,-0.02,neutral,Neutral,0,False,Business,4
313,student_013,2026-02-01,Studied for a while in the library.,0.22,neutral,Neutral,0,False,Humanities,2
314,student_013,2026-02-04,"Scored well in the mid-sem exam, feeling really good!",0.49,hope,Positive,0,False,Humanities,2
315,student_013,2026-02-05,My roommate helped me a lot with the assignment.,0.84,joy,Positive,0,False,Humanities,2
316,student_013,2026-02-06,"Today's lecture was awesome, finally understood the concept!",0.65,gratitude,Positive,0,False,Humanities,2
317,student_013,2026-02-08,"Got selected for the college fest team, super excited! Ghar ki yaad aa rahi hai.",0.46,joy,Positive,0,False,Humanities,2
318,student_013,2026-02-09,"Today's lecture was awesome, finally understood the concept! Mess ka khana kharab tha.",0.69,hope,Positive,0,False,Humanities,2
319,student_013,2026-02-10,"Today's lecture was awesome, finally understood the concept! Mess ka khana kharab tha.",0.74,hope,Positive,0,False,Humanities,2
320,student_013,2026-02-11,Attended classes and submitted the assignment on time. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.,0.22,neutral,Neutral,0,False,Humanities,2
321,student_013,2026-02-12,The mess food was average today. Mess ka khana kharab tha.,0.22,neutral,Neutral,0,False,Humanities,2
322,student_013,2026-02-13,Studied for a while in the library.,0.32,neutral,Neutral,0,False,Humanities,2
323,student_013,2026-02-14,Made solid progress in placement preparation today.,0.67,gratitude,Positive,0,False,Humanities,2
324,student_013,2026-02-15,"Had a great time with friends at the canteen, ate vada pav and laughed a lot. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.",0.82,joy,Positive,0,False,Humanities,2
325,student_013,2026-02-16,The mess food was average today.,0.1,neutral,Neutral,0,False,Humanities,2
326,student_013,2026-02-19,"Just a normal day, nothing special happened.",-0.07,neutral,Neutral,0,False,Humanities,2
327,student_013,2026-02-21,"Just a normal day, nothing special happened.",0.29,neutral,Neutral,0,False,Humanities,2
328,student_013,2026-02-22,Had a productive study session in the library. Mess ka khana kharab tha.,0.72,hope,Positive,0,False,Humanities,2
329,student_013,2026-02-23,My roommate helped me a lot with the assignment. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.,0.51,hope,Positive,0,False,Humanities,2
330,student_013,2026-02-24,My roommate helped me a lot with the assignment. Mess ka khana kharab tha.,0.56,hope,Positive,0,False,Humanities,2
331,student_013,2026-02-25,The mess food was average today.,0.32,neutral,Neutral,0,False,Humanities,2
332,student_013,2026-02-26,"Had a great time with friends at the canteen, ate vada pav and laughed a lot.",0.82,gratitude,Positive,0,False,Humanities,2
333,student_013,2026-02-27,The mess food was average today.,0.33,neutral,Neutral,0,False,Humanities,2
334,student_013,2026-02-28,Studied for a while in the library.,0.15,neutral,Neutral,0,False,Humanities,2
335,student_013,2026-03-01,"Got selected for the college fest team, super excited!",0.84,joy,Positive,0,False,Humanities,2
336,student_013,2026-03-02,Studied for a while in the library.,0.15,neutral,Neutral,0,False,Humanities,2
337,student_014,2026-02-01,"Today's lecture was awesome, finally understood the concept! Ghar ki yaad aa rahi hai.",0.65,joy,Positive,0,False,Arts,1
338,student_014,2026-02-02,"Got rejected from the internship I wanted, feeling demotivated. Mess ka khana kharab tha.",-0.79,anxiety,Negative,1,False,Arts,1
339,student_014,2026-02-03,"Got selected for the college fest team, super excited! Mess ka khana kharab tha.",0.57,gratitude,Positive,0,False,Arts,1
340,student_014,2026-02-04,The mess food was average today. Mess ka khana kharab tha.,0.11,neutral,Neutral,0,False,Arts,1
341,student_014,2026-02-06,"Professor scolded me in front of the whole class, felt really bad.",-0.81,gratitude,Negative,1,False,Arts,1
